MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,hour,day_of_week,month,status_encoded,anomaly
366832740,2024-01-01 18:12:56,31.60698,-80.55458,11.2,10.5,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:11:47,31.60341,-80.55535,11.1,10.4,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:17:27,31.62075,-80.55163,11.1,10.3,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:20:47,31.63083,-80.54943,11.1,10.4,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:29:57,31.65872,-80.5439,11.0,6.6,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:25:27,31.64507,-80.54627,11.1,10.5,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:28:48,31.65523,-80.54438,11.0,6.1,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:27:36,31.65159,-80.54485,11.1,10.0,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:40:17,31.69019,-80.53939,11.0,7.4,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:32:07,31.66532,-80.54298,11.0,6.7,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:35:38,31.67604,-80.54144,11.1,7.3,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:26:28,31.64812,-80.5456,11.1,10.4,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:37:56,31.68304,-80.54046,11.0,7.0,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:00:16,31.75062,-80.53056,11.0,7.3,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 18:43:46,31.70073,-80.53784,11.0,7.0,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:02:27,31.75718,-80.5296,10.9,7.2,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:04:56,31.7647,-80.52847,11.0,7.3,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 18:57:27,31.74207,-80.53184,11.0,7.3,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:07:17,31.7718,-80.52741,11.0,7.6,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 18:53:28,31.73004,-80.53358,11.0,6.7,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:10:46,31.78227,-80.5258,11.0,7.7,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:01:18,31.75374,-80.53011,11.0,7.4,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:11:57,31.78588,-80.52523,10.9,7.6,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:18:56,31.8069,-80.52209,11.0,7.6,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:06:07,31.76824,-80.52796,11.0,7.1,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:20:07,31.81041,-80.52155,10.9,7.7,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:09:36,31.7788,-80.52634,11.0,7.5,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:08:28,31.77533,-80.52688,10.9,7.5,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:22:28,31.81753,-80.52045,10.9,7.4,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:14:17,31.79288,-80.52419,10.9,7.3,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:17:46,31.80336,-80.52263,11.0,7.3,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:15:18,31.79591,-80.52374,11.0,7.5,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:24:56,31.82494,-80.51932,10.8,7.3,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:23:37,31.82101,-80.51991,10.9,7.8,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 18:00:07,31.56781,-80.56297,11.1,10.5,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:01:28,31.57191,-80.56209,11.1,10.5,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:03:46,31.57896,-80.56057,11.1,10.5,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:48:27,31.71491,-80.53577,11.0,7.2,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:49:37,31.71838,-80.53525,11.0,7.2,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:13:08,31.78943,-80.5247,10.9,7.2,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:21:18,31.81398,-80.52099,10.9,7.4,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 23:01:17,32.2491,-79.91571,10.8,51.9,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:02:27,32.25127,-79.91245,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:07:17,32.26025,-79.8988,10.9,52.3,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:09:36,32.26457,-79.89224,10.9,52.2,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:10:47,32.26678,-79.88891,10.9,52.0,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:12:57,32.27077,-79.88282,10.9,52.1,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:11:56,32.2689,-79.88565,10.9,52.6,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:04:46,32.25564,-79.90588,10.9,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:16:26,32.27731,-79.87297,10.9,52.0,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:17:37,32.27949,-79.86969,10.9,51.8,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:18:47,32.28172,-79.86639,10.9,51.6,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:24:37,32.29259,-79.85006,10.8,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:25:38,32.29449,-79.8472,10.9,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:19:58,32.2839,-79.86312,10.9,51.8,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:23:27,32.29042,-79.85334,10.9,51.5,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:15:17,32.27516,-79.87622,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:29:08,32.30107,-79.83733,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:26:48,32.29669,-79.84387,10.9,52.0,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:30:17,32.3032,-79.83412,10.8,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:32:36,32.30749,-79.82771,10.7,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:33:47,32.30966,-79.82445,10.7,51.7,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:36:07,32.31397,-79.81802,10.7,52.1,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:37:17,32.31609,-79.81479,10.7,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:38:27,32.3182,-79.81161,10.7,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:39:38,32.32037,-79.80834,10.7,51.9,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:31:27,32.30536,-79.83088,10.7,51.5,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:41:56,32.32459,-79.802,10.7,52.1,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:34:56,32.31179,-79.8213,10.7,51.5,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:48:38,32.33679,-79.7835,10.7,52.0,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:50:56,32.34102,-79.77705,10.7,52.0,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:54:28,32.34741,-79.76729,10.7,52.1,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:43:07,32.32675,-79.79875,10.7,52.1,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:57:56,32.35378,-79.75766,10.7,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:44:17,32.32892,-79.79547,10.7,52.2,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:53:16,32.34527,-79.77058,10.7,51.9,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:55:37,32.34952,-79.76411,10.7,52.3,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:58:58,32.35563,-79.75485,10.7,52.2,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:49:48,32.33892,-79.78025,10.7,52.3,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:56:48,32.35168,-79.76082,10.7,52.2,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:03:37,32.25348,-79.90912,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:05:56,32.25779,-79.90259,10.9,52.6,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:08:27,32.26241,-79.89552,10.9,52.2,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:14:08,32.27298,-79.8795,10.9,51.9,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:21:08,32.28609,-79.85982,10.9,51.7,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:22:18,32.2883,-79.8565,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:40:48,32.32251,-79.80512,10.7,51.9,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:45:18,32.33073,-79.79272,10.7,52.2,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:46:26,32.33282,-79.78955,10.7,52.6,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 18:24:18,31.64154,-80.54705,11.1,10.8,7.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 18:36:48,31.67954,-80.54095,11.0,6.9,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,18,0,1,11,-1
366832740,2024-01-01 19:03:38,31.7607,-80.52907,10.9,7.4,4.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 19:16:37,31.79987,-80.52315,10.9,7.2,3.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,19,0,1,11,-1
366832740,2024-01-01 23:00:08,32.24695,-79.91891,10.9,51.8,53.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:27:56,32.29881,-79.8407,10.9,51.6,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:47:37,32.33496,-79.78626,10.7,52.2,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
366832740,2024-01-01 23:52:07,32.34315,-79.77381,10.7,52.1,54.0,CHRISTIAN REINAUER,IMO9263289,WDA6472,52.0,12.0,172.0,23.0,8.5,12.0,A,23,0,1,11,-1
